sneg_g,epiweek,phec_name,ct_mean,ssd,count,se,gene,Date
S+,14,Yorkshire and Humber,22.5079970180894,4.0925710376606945,10,1.2941845965046537,ORF1ab  (Ct<=30),2021-04-10
S-,14,Yorkshire and Humber,19.434397193675984,4.349974986344579,2480,0.08734959973185873,ORF1ab  (Ct<=30),2021-04-10
S+,14,Yorkshire and Humber,22.8166267967229,4.06389668045129,10,1.2851169685823547, N  (Ct<=30),2021-04-10
S-,14,Yorkshire and Humber,19.232453627891996,4.4681915661844,2492,0.08950715752857345, N  (Ct<=30),2021-04-10
S+,14,Yorkshire and Humber,23.005856138655616,2.609828138843548,13,0.7238360903653204,MS2 control,2021-04-10
S-,14,Yorkshire and Humber,21.70300227712471,1.6938456048533497,2734,0.03239474505756944,MS2 control,2021-04-10
S+,15,East Midlands,21.97483697112,4.3208693058453616,34,0.7410229725381737,ORF1ab  (Ct<=30),2021-04-17
S-,15,East Midlands,19.729995108849,4.361799657882484,741,0.160234714209053,ORF1ab  (Ct<=30),2021-04-17
S+,15,East Midlands,22.756130586351734,4.2506685269027935,34,0.7289836382736213, N  (Ct<=30),2021-04-17
S-,15,East Midlands,19.50151894209463,4.589848932730182,742,0.16849865518624962, N  (Ct<=30),2021-04-17
S+,15,East Midlands,23.811346931176633,2.0823944773892284,38,0.3378089914769322,MS2 control,2021-04-17
S-,15,East Midlands,23.638670407234194,1.957750392974257,806,0.06895881643242124,MS2 control,2021-04-17
S+,15,East of England,20.742714903905625,5.415919869159529,24,1.1055200139368233,ORF1ab  (Ct<=30),2021-04-17
S-,15,East of England,19.465506839159048,4.224378798291634,435,0.20254346053537667,ORF1ab  (Ct<=30),2021-04-17
S+,15,East of England,20.52466049723691,5.243629018303063,22,1.1179454630052794, N  (Ct<=30),2021-04-17
S-,15,East of England,19.10098442424811,4.375959076151948,437,0.2093305108744711, N  (Ct<=30),2021-04-17
S+,15,East of England,23.258028341656498,1.8761009265561266,24,0.3829574980021041,MS2 control,2021-04-17
S-,15,East of England,23.851534354512278,1.8603228305418016,469,0.08590172688573315,MS2 control,2021-04-17
S+,15,London,19.8927826910871,4.429360729572656,80,0.49521758440962604,ORF1ab  (Ct<=30),2021-04-17
S-,15,London,21.03025724360538,4.526295834743914,282,0.2695369945504271,ORF1ab  (Ct<=30),2021-04-17
S+,15,London,20.522488054611753,4.310950239057342,77,0.49127837433178867, N  (Ct<=30),2021-04-17
S-,15,London,20.900951460416398,4.646839112634691,281,0.2772071808849923, N  (Ct<=30),2021-04-17
S+,15,London,23.684114706796887,1.7905208746131347,80,0.20018631953836732,MS2 control,2021-04-17
S-,15,London,23.38824015909486,1.6210222549970523,375,0.08370922929913568,MS2 control,2021-04-17
S-,15,North East,19.50459113373212,4.372492458435042,239,0.2828330250868811,ORF1ab  (Ct<=30),2021-04-17
S-,15,North East,19.497154000083185,4.51360494532114,242,0.2901455149485195, N  (Ct<=30),2021-04-17
S-,15,North East,20.82015940325909,1.0976851798969642,269,0.06692704662084095,MS2 control,2021-04-17
S+,15,North West,19.930902226786404,5.007250409894573,42,0.7726355123457905,ORF1ab  (Ct<=30),2021-04-17
S-,15,North West,19.73343178902694,4.276024355046173,1028,0.13336553541279575,ORF1ab  (Ct<=30),2021-04-17
S+,15,North West,20.554805334153635,4.932280376959037,41,0.7702927811590448, N  (Ct<=30),2021-04-17
S-,15,North West,19.656484041854586,4.415601277436308,1030,0.13758504745361239, N  (Ct<=30),2021-04-17
S+,15,North West,23.111313427644767,1.9997538091031188,43,0.3049595969054061,MS2 control,2021-04-17
S-,15,North West,23.771986796748727,1.8107127763800308,1134,0.053770371706891223,MS2 control,2021-04-17
S+,15,South East,20.325279979314864,4.811078746633362,52,0.6671765812031389,ORF1ab  (Ct<=30),2021-04-17
S-,15,South East,19.93423187372089,4.259482312205217,407,0.21113469953186415,ORF1ab  (Ct<=30),2021-04-17
S+,15,South East,21.000755831667327,4.957467440052019,52,0.6874770404442598, N  (Ct<=30),2021-04-17
S-,15,South East,19.583014043163217,4.346164357904517,404,0.21622975854400558, N  (Ct<=30),2021-04-17
S+,15,South East,23.794028594689898,2.1839973307354286,49,0.3119996186764898,MS2 control,2021-04-17
S-,15,South East,23.980437435473593,1.8230247705524627,460,0.08499896820406831,MS2 control,2021-04-17
S-,15,South West,19.97643347804849,4.566429764958155,61,0.5846714195379497,ORF1ab  (Ct<=30),2021-04-17
S-,15,South West,20.025975845271873,5.030970884719297,63,0.6338427530558982, N  (Ct<=30),2021-04-17
S-,15,South West,23.53963699674292,1.7871998868555476,77,0.20367032935465793,MS2 control,2021-04-17
S+,15,West Midlands,19.06496737226485,4.46420091574721,20,0.9982256712827572,ORF1ab  (Ct<=30),2021-04-17
S-,15,West Midlands,19.965857479003336,4.395385397966067,843,0.15138511453348744,ORF1ab  (Ct<=30),2021-04-17
S+,15,West Midlands,20.464505745052136,4.973061958679894,22,1.0602603720713886, N  (Ct<=30),2021-04-17
S-,15,West Midlands,19.829538942861618,4.540059684524539,846,0.15609046726338682, N  (Ct<=30),2021-04-17
S+,15,West Midlands,22.9751012317318,1.5620031790474613,20,0.3492745289420899,MS2 control,2021-04-17
S-,15,West Midlands,23.2762736936237,1.9635958712467343,951,0.06367395875662599,MS2 control,2021-04-17
S+,15,Yorkshire and Humber,21.55381192529058,5.343526900348802,12,1.5425433471691938,ORF1ab  (Ct<=30),2021-04-17
S-,15,Yorkshire and Humber,19.303271655031704,4.37293352088596,1835,0.10208333289300418,ORF1ab  (Ct<=30),2021-04-17
S+,15,Yorkshire and Humber,22.065902296876,5.284095709132614,12,1.5253870400457306, N  (Ct<=30),2021-04-17
S-,15,Yorkshire and Humber,19.103182166903782,4.467437754028698,1839,0.10417599219451826, N  (Ct<=30),2021-04-17
S+,15,Yorkshire and Humber,22.5631833645255,1.8064797136071262,14,0.4828020117482413,MS2 control,2021-04-17
S-,15,Yorkshire and Humber,21.52993099569742,1.912821427288176,2021,0.0425491874905651,MS2 control,2021-04-17
S+,16,East Midlands,19.39039946837867,4.846920436417845,73,0.5672891282467144,ORF1ab  (Ct<=30),2021-04-24
S-,16,East Midlands,19.288938098408664,4.1606876716100984,523,0.18193416906980656,ORF1ab  (Ct<=30),2021-04-24
S+,16,East Midlands,20.0031529097916,4.760987923909838,72,0.5610878076906515, N  (Ct<=30),2021-04-24
S-,16,East Midlands,19.147237327524298,4.427403357520372,528,0.19267799961188323, N  (Ct<=30),2021-04-24
S+,16,East Midlands,23.32342363373195,1.9650979586405612,76,0.22541219515453356,MS2 control,2021-04-24
S-,16,East Midlands,23.075532548856415,1.7576796168176807,579,0.07304667203909282,MS2 control,2021-04-24
S+,16,East of England,20.636594703377206,3.999572038036137,29,0.742701882166601,ORF1ab  (Ct<=30),2021-04-24
S-,16,East of England,19.34862835695147,4.359923032913687,361,0.2294696333112467,ORF1ab  (Ct<=30),2021-04-24
S+,16,East of England,21.893553806145402,4.181486645708729,30,0.7634315199204278, N  (Ct<=30),2021-04-24
S-,16,East of England,19.190032633192804,4.641865093619887,362,0.24397101283394942, N  (Ct<=30),2021-04-24
S+,16,East of England,22.786923281314646,1.767943776507445,31,0.3175320759459767,MS2 control,2021-04-24
S-,16,East of England,22.862395187196107,1.5234327305783375,407,0.07551375689623194,MS2 control,2021-04-24
S+,16,London,20.03425721147122,4.740622217954571,86,0.5111944404718765,ORF1ab  (Ct<=30),2021-04-24
S-,16,London,21.345901803787424,4.679853050444307,231,0.3079117246702477,ORF1ab  (Ct<=30),2021-04-24
S+,16,London,20.623103576140142,4.5725223510410355,84,0.4989030902505473, N  (Ct<=30),2021-04-24
S-,16,London,21.448662225151075,4.982539015885863,237,0.32365068843063494, N  (Ct<=30),2021-04-24
S+,16,London,23.4904227841306,1.8852645517755784,90,0.19872433251957547,MS2 control,2021-04-24
S-,16,London,23.111584205246917,1.8167712200675437,326,0.10062165158191716,MS2 control,2021-04-24
S-,16,North East,18.607997759521396,4.002576614405502,213,0.27425203064103554,ORF1ab  (Ct<=30),2021-04-24
S-,16,North East,18.453047491270464,4.234682692488069,215,0.28880296257304466, N  (Ct<=30),2021-04-24
S-,16,North East,21.544414839755813,1.4260547675433795,229,0.09423635156603244,MS2 control,2021-04-24
S+,16,North West,18.691452497141537,5.025187820158214,71,0.596380073394292,ORF1ab  (Ct<=30),2021-04-24
S-,16,North West,19.481139405342564,4.333364360914871,908,0.1438077471997857,ORF1ab  (Ct<=30),2021-04-24
S+,16,North West,19.49481595477044,4.895919423289544,70,0.5851742963711608, N  (Ct<=30),2021-04-24
S-,16,North West,19.473243466011894,4.4339633287885905,911,0.14690375890679655, N  (Ct<=30),2021-04-24
S+,16,North West,24.661044172657316,2.122486405551655,73,0.24841824381395733,MS2 control,2021-04-24
S-,16,North West,24.449436379020003,1.6885820476505542,988,0.053720951397724315,MS2 control,2021-04-24
S+,16,South East,19.155468185883024,4.741961253437074,42,0.7317005067957808,ORF1ab  (Ct<=30),2021-04-24
S-,16,South East,19.028879700173885,4.092554767889356,277,0.24589778428915812,ORF1ab  (Ct<=30),2021-04-24
S+,16,South East,20.073039102332785,4.837809017240743,42,0.7464901378370623, N  (Ct<=30),2021-04-24
S-,16,South East,19.039797084582396,4.2850232313077985,280,0.2560791178860795, N  (Ct<=30),2021-04-24
S+,16,South East,22.968721966246843,1.7446857923408785,45,0.26008240207015243,MS2 control,2021-04-24
S-,16,South East,22.84327050440481,1.4949287623179093,314,0.08436371069849646,MS2 control,2021-04-24
S+,16,South West,21.6768952071505,5.892682729983798,6,2.405677650761815,ORF1ab  (Ct<=30),2021-04-24
S-,16,South West,21.227897879275545,5.4603414683532225,33,0.9505234435286223,ORF1ab  (Ct<=30),2021-04-24
S-,16,South West,21.191868918615576,5.219655473971371,33,0.9086253898052633, N  (Ct<=30),2021-04-24
S+,16,South West,24.201107780615665,2.776503716116563,6,1.1335028955711497,MS2 control,2021-04-24
S-,16,South West,22.9080725235405,1.4039475271673643,40,0.22198359506049972,MS2 control,2021-04-24
S+,16,West Midlands,19.45981497180004,5.0250073296027145,49,0.7178581899432449,ORF1ab  (Ct<=30),2021-04-24
S-,16,West Midlands,19.94346630692759,4.5325672828911285,695,0.17193007686092324,ORF1ab  (Ct<=30),2021-04-24
S+,16,West Midlands,20.50184512964178,5.207525973427743,50,0.7364553858031668, N  (Ct<=30),2021-04-24
S-,16,West Midlands,19.794081912958003,4.603480223539412,697,0.17436924725454983, N  (Ct<=30),2021-04-24
S+,16,West Midlands,23.157328434025768,1.9720320688469073,52,0.27347164388795603,MS2 control,2021-04-24
S-,16,West Midlands,23.43569439783338,1.8765631643778233,784,0.06702011301349368,MS2 control,2021-04-24
S+,16,Yorkshire and Humber,19.52654748234179,6.011441507267843,19,1.379119265009808,ORF1ab  (Ct<=30),2021-04-24
S-,16,Yorkshire and Humber,18.89396440381803,4.193637988022416,1828,0.09808505545830408,ORF1ab  (Ct<=30),2021-04-24
S+,16,Yorkshire and Humber,19.320363926006223,5.791118068060179,18,1.364979618859097, N  (Ct<=30),2021-04-24
S-,16,Yorkshire and Humber,18.668349735881815,4.345654683038066,1837,0.10139128683125116, N  (Ct<=30),2021-04-24
S+,16,Yorkshire and Humber,22.778138631792896,2.1845293731781044,19,0.5011654093094531,MS2 control,2021-04-24
S-,16,Yorkshire and Humber,22.37042310369499,1.8984396748561017,1930,0.04321337107807573,MS2 control,2021-04-24
S+,17,East Midlands,20.13668571802018,5.1650658571531025,56,0.6902109577710995,ORF1ab  (Ct<=30),2021-05-01
S-,17,East Midlands,18.900407447339816,4.245895710666679,427,0.20547329487875512,ORF1ab  (Ct<=30),2021-05-01
S+,17,East Midlands,21.063230395942696,5.271825367577611,56,0.7044772974421077, N  (Ct<=30),2021-05-01
S-,17,East Midlands,18.733372843105958,4.413146391587899,431,0.2125737817787835, N  (Ct<=30),2021-05-01
S+,17,East Midlands,22.561276658813593,1.9891523672264555,59,0.2589655804641401,MS2 control,2021-05-01
S-,17,East Midlands,22.897070747317084,1.675022306801084,469,0.07734534370275487,MS2 control,2021-05-01
S+,17,East of England,18.821696700478626,4.5329309174019246,59,0.5901373396878634,ORF1ab  (Ct<=30),2021-05-01
S-,17,East of England,19.403075979344415,4.684124618044681,305,0.26821219540109686,ORF1ab  (Ct<=30),2021-05-01
S+,17,East of England,19.75391244144471,4.550427310927838,59,0.592415176107094, N  (Ct<=30),2021-05-01
S-,17,East of England,19.388965173792744,4.880901096502908,309,0.2776647620954542, N  (Ct<=30),2021-05-01
S+,17,East of England,22.95076243628413,1.9989715868127131,62,0.2538696453949869,MS2 control,2021-05-01
S-,17,East of England,22.781388821243716,1.5795698979553803,337,0.08604465513976438,MS2 control,2021-05-01
S+,17,London,18.81801649684779,5.097998998463679,124,0.45781382492563255,ORF1ab  (Ct<=30),2021-05-01
S-,17,London,20.315580522382614,4.62401809765648,132,0.40246911576838257,ORF1ab  (Ct<=30),2021-05-01
S+,17,London,19.34985406299525,4.8396881824572215,121,0.4399716529506565, N  (Ct<=30),2021-05-01
S-,17,London,20.30393200997541,4.668251499582468,130,0.4094327413850869, N  (Ct<=30),2021-05-01
S+,17,London,23.24354091954088,2.021052237943062,125,0.18076840760475066,MS2 control,2021-05-01
S-,17,London,22.838052540471274,1.6515347357675836,196,0.11796676684054168,MS2 control,2021-05-01
S+,17,North East,17.754440036,3.197674616362306,10,1.0111935003810013,ORF1ab  (Ct<=30),2021-05-01
S-,17,North East,18.77282337317517,4.1677445742969645,174,0.31595590079111185,ORF1ab  (Ct<=30),2021-05-01
S+,17,North East,18.576898961,3.4729667763391103,10,1.098248525132416, N  (Ct<=30),2021-05-01
S-,17,North East,18.54180252552926,4.210637178010074,174,0.3192075806870032, N  (Ct<=30),2021-05-01
S+,17,North East,21.101953308,0.744134496918564,10,0.23531598957662106,MS2 control,2021-05-01
S-,17,North East,21.318000012615027,1.1988625346654262,190,0.08697462960464573,MS2 control,2021-05-01
S+,17,North West,18.185158223110133,4.341621255771593,246,0.27681166096207754,ORF1ab  (Ct<=30),2021-05-01
S-,17,North West,19.460123675024537,4.281505397067827,944,0.13935113125069507,ORF1ab  (Ct<=30),2021-05-01
S+,17,North West,19.098328478102427,4.330277412761482,245,0.2766512758961882, N  (Ct<=30),2021-05-01
S-,17,North West,19.4916344452514,4.357875499866696,945,0.14176170060735116, N  (Ct<=30),2021-05-01
S+,17,North West,24.663467337115485,1.876719900373573,250,0.11869418830689553,MS2 control,2021-05-01
S-,17,North West,24.06456713876918,1.615152437515201,1032,0.05027749928653045,MS2 control,2021-05-01
S+,17,South East,19.300672789862055,4.468213298540253,36,0.7447022164233755,ORF1ab  (Ct<=30),2021-05-01
S-,17,South East,19.198199705894183,4.410685752736068,184,0.32516006768397043,ORF1ab  (Ct<=30),2021-05-01
S+,17,South East,19.662004763281,4.398289000496427,35,0.7434465324590379, N  (Ct<=30),2021-05-01
S-,17,South East,19.264585381282203,4.667127078353549,187,0.34129413322969726, N  (Ct<=30),2021-05-01
S+,17,South East,23.239538590000915,2.231500866016628,36,0.3719168110027713,MS2 control,2021-05-01
S-,17,South East,22.683813671933105,1.5508719928152142,216,0.1055234732991826,MS2 control,2021-05-01
S+,17,South West,20.220341486275288,5.090487888449294,14,1.3604901150071131,ORF1ab  (Ct<=30),2021-05-01
S-,17,South West,20.091346942736863,4.736003305729406,22,1.0097192974440485,ORF1ab  (Ct<=30),2021-05-01
S+,17,South West,21.074846374518,5.313111726657734,14,1.4199888384860115, N  (Ct<=30),2021-05-01
S-,17,South West,20.10889729726132,4.575658544670227,22,0.9755336795223623, N  (Ct<=30),2021-05-01
S+,17,South West,22.755342602063,1.6609354780453125,15,0.42885169637297,MS2 control,2021-05-01
S-,17,South West,22.55954099119908,1.4348704720550125,26,0.2814012514033308,MS2 control,2021-05-01
S+,17,West Midlands,19.424277072950986,4.795058933110148,64,0.5993823666387685,ORF1ab  (Ct<=30),2021-05-01
S-,17,West Midlands,19.7855819861873,4.499515039548607,540,0.1936282979353507,ORF1ab  (Ct<=30),2021-05-01
S+,17,West Midlands,20.107252600031128,4.532816808246059,63,0.571081238725363, N  (Ct<=30),2021-05-01
S-,17,West Midlands,19.788963154680154,4.648078940869027,547,0.1987375044790573, N  (Ct<=30),2021-05-01
S+,17,West Midlands,23.47390451779542,2.1156441170691553,64,0.2644555146336444,MS2 control,2021-05-01
S-,17,West Midlands,23.236266005147886,1.7975711805162136,622,0.07207603779002261,MS2 control,2021-05-01
S+,17,Yorkshire and Humber,18.820859992752876,5.256327549397682,24,1.072943368079855,ORF1ab  (Ct<=30),2021-05-01
S-,17,Yorkshire and Humber,19.09966167981723,4.4085323775413485,1028,0.1374983470853263,ORF1ab  (Ct<=30),2021-05-01
S+,17,Yorkshire and Humber,19.339019481350835,5.098292786137577,24,1.0406846571124555, N  (Ct<=30),2021-05-01
S-,17,Yorkshire and Humber,18.903615729507685,4.525483361209262,1028,0.14114594804800978, N  (Ct<=30),2021-05-01
S+,17,Yorkshire and Humber,22.92895349980028,2.0295435718058505,25,0.4059087143611701,MS2 control,2021-05-01
S-,17,Yorkshire and Humber,22.86161319191746,2.096937599435089,1096,0.06334031660767411,MS2 control,2021-05-01
S+,18,East Midlands,18.962097132510024,4.819690464437161,174,0.3653797911745708,ORF1ab  (Ct<=30),2021-05-08
S-,18,East Midlands,18.796530927749018,4.265299989680394,715,0.15951317547339153,ORF1ab  (Ct<=30),2021-05-08
S+,18,East Midlands,19.551895487419507,4.797954344943709,171,0.3669087390409038, N  (Ct<=30),2021-05-08
S-,18,East Midlands,18.70825590403663,4.336005990024892,713,0.1623847004722115, N  (Ct<=30),2021-05-08
S+,18,East Midlands,23.34534084618455,1.9879221824919204,180,0.1481709711343892,MS2 control,2021-05-08
S-,18,East Midlands,23.455619335684524,1.7957758271554252,748,0.06566006711564254,MS2 control,2021-05-08
S+,18,East of England,18.30045588424922,4.939128359151924,155,0.3967203366001309,ORF1ab  (Ct<=30),2021-05-08
S-,18,East of England,19.38908777351287,4.477742731713742,319,0.25070546214735334,ORF1ab  (Ct<=30),2021-05-08
S+,18,East of England,18.59747185296731,4.480158735562933,148,0.36826677954689807, N  (Ct<=30),2021-05-08
S-,18,East of England,19.390062197691435,4.690336082094795,323,0.26097728073899573, N  (Ct<=30),2021-05-08
S+,18,East of England,23.61204385669243,2.1617940241599625,155,0.17363947453111975,MS2 control,2021-05-08
S-,18,East of England,23.068523526687144,1.7592947820738218,365,0.09208569758255751,MS2 control,2021-05-08
S+,18,London,19.971913972958447,4.996484519442386,185,0.3673488477759394,ORF1ab  (Ct<=30),2021-05-08
S-,18,London,19.711875149048808,4.557767922275714,168,0.351639429378453,ORF1ab  (Ct<=30),2021-05-08
S+,18,London,20.784562364568778,4.970314823234465,184,0.3664164701216856, N  (Ct<=30),2021-05-08
S-,18,London,19.872008632378733,4.77391766673663,172,0.36400780953145, N  (Ct<=30),2021-05-08
S+,18,London,23.15114224118562,1.787888413767999,196,0.12770631526914278,MS2 control,2021-05-08
S-,18,London,23.207864655283124,1.7145508016035043,212,0.11775583251346709,MS2 control,2021-05-08
S+,18,North East,18.922283623679498,3.3317603089634633,8,1.1779551538781257,ORF1ab  (Ct<=30),2021-05-08
S-,18,North East,18.887028875733442,4.417001080030233,68,0.5356400588656451,ORF1ab  (Ct<=30),2021-05-08
S+,18,North East,20.33579705957625,3.5666319526978696,8,1.2609948198746406, N  (Ct<=30),2021-05-08
S-,18,North East,18.825843449272465,4.718322250435078,69,0.5680192492521932, N  (Ct<=30),2021-05-08
S+,18,North East,22.224852117909,1.1776362957491902,9,0.39254543191639674,MS2 control,2021-05-08
S-,18,North East,21.55231942395693,1.2400926250999167,74,0.14415783949148964,MS2 control,2021-05-08
S+,18,North West,18.198461932150956,4.185942730092149,763,0.1515413016539092,ORF1ab  (Ct<=30),2021-05-08
S-,18,North West,19.180594441596583,4.076099305366192,806,0.14357447444157556,ORF1ab  (Ct<=30),2021-05-08
S+,18,North West,18.98491100484453,4.147601262550518,755,0.1509466649946074, N  (Ct<=30),2021-05-08
S-,18,North West,19.222289636663884,4.202507173665805,807,0.1479352588928125, N  (Ct<=30),2021-05-08
S+,18,North West,24.27120456915503,2.0211951760565268,763,0.07317217831823165,MS2 control,2021-05-08
S-,18,North West,24.280649105958947,1.679345973506881,858,0.05733192623158565,MS2 control,2021-05-08
S+,18,South East,18.072928631741807,4.921776153043767,83,0.5402351172737541,ORF1ab  (Ct<=30),2021-05-08
S-,18,South East,19.35026919015603,4.326576043011079,188,0.31554798886440266,ORF1ab  (Ct<=30),2021-05-08
S+,18,South East,18.69561937533395,4.754726471679974,81,0.5283029412977749, N  (Ct<=30),2021-05-08
S-,18,South East,19.23956994928877,4.315109177524098,187,0.31555203486212763, N  (Ct<=30),2021-05-08
S+,18,South East,23.369848175381506,2.143426901672118,85,0.23248728954027817,MS2 control,2021-05-08
S-,18,South East,23.203837305208154,1.8389478318548689,216,0.12512455143449627,MS2 control,2021-05-08
S+,18,South West,22.06065534086958,5.478681227536463,19,1.2568956744581479,ORF1ab  (Ct<=30),2021-05-08
S-,18,South West,16.661161777052666,2.7235826402471797,6,1.1118979568179657,ORF1ab  (Ct<=30),2021-05-08
S+,18,South West,22.31019508518953,5.02918855371662,17,1.2197573893012317, N  (Ct<=30),2021-05-08
S-,18,South West,16.1470272988205,3.491037967333534,6,1.4252102821083548, N  (Ct<=30),2021-05-08
S+,18,South West,22.728641917327,1.0054377291675238,21,0.21940450002260417,MS2 control,2021-05-08
S-,18,South West,22.601411229863537,1.8652934879303713,13,0.5173393318863095,MS2 control,2021-05-08
S+,18,West Midlands,19.29917335931976,5.005042990734853,88,0.5335393755076487,ORF1ab  (Ct<=30),2021-05-08
S-,18,West Midlands,19.28574091195296,4.40857593227245,504,0.1963735797873932,ORF1ab  (Ct<=30),2021-05-08
S+,18,West Midlands,19.95006506637928,4.832151248533006,85,0.524120391296628, N  (Ct<=30),2021-05-08
S-,18,West Midlands,19.25664115776517,4.538488265428883,507,0.20156134013533258, N  (Ct<=30),2021-05-08
S+,18,West Midlands,23.38661346043298,1.7963599796509222,94,0.18528038489409748,MS2 control,2021-05-08
S-,18,West Midlands,23.31181415498451,1.9662870001131787,552,0.08369073250961859,MS2 control,2021-05-08
S+,18,Yorkshire and Humber,19.91020273571003,4.837578666867682,34,0.8296378968833915,ORF1ab  (Ct<=30),2021-05-08
S-,18,Yorkshire and Humber,19.721133003209275,4.299610965558725,366,0.22474426544440315,ORF1ab  (Ct<=30),2021-05-08
S+,18,Yorkshire and Humber,20.453109141925697,4.44843177503465,33,0.774372576076876, N  (Ct<=30),2021-05-08
S-,18,Yorkshire and Humber,19.718016319637844,4.398547383927904,367,0.2296023044858847, N  (Ct<=30),2021-05-08
S+,18,Yorkshire and Humber,24.17294841803203,1.6436071912132635,35,0.27782032215125524,MS2 control,2021-05-08
S-,18,Yorkshire and Humber,24.128939850666534,1.6027878686732,397,0.08044161723442424,MS2 control,2021-05-08
S+,19,East Midlands,18.280809416616457,4.247724266722196,201,0.29961136889086804,ORF1ab  (Ct<=30),2021-05-15
S-,19,East Midlands,18.90460407067153,4.212331265447043,456,0.19726048484498312,ORF1ab  (Ct<=30),2021-05-15
S+,19,East Midlands,18.976852087253338,4.172623037393225,199,0.2957894046792852, N  (Ct<=30),2021-05-15
S-,19,East Midlands,18.690620171315537,4.247901033385968,453,0.1995838008830532, N  (Ct<=30),2021-05-15
S+,19,East Midlands,23.405419805263964,2.150541769904668,204,0.15056804051339268,MS2 control,2021-05-15
S-,19,East Midlands,23.013209780634845,1.8212778073140672,484,0.08278535487791215,MS2 control,2021-05-15
S+,19,East of England,18.347827219425366,4.768753747142098,282,0.2839751531239651,ORF1ab  (Ct<=30),2021-05-15
S-,19,East of England,19.09260111858145,4.390971088751151,272,0.26624172938168195,ORF1ab  (Ct<=30),2021-05-15
S+,19,East of England,19.0106232907641,4.739008082105174,279,0.2837169926312757, N  (Ct<=30),2021-05-15
S-,19,East of England,19.196270458686175,4.7910314290190055,279,0.2868315489429098, N  (Ct<=30),2021-05-15
S+,19,East of England,23.172493019092602,1.8878368906966043,286,0.1116301355074389,MS2 control,2021-05-15
S-,19,East of England,22.76561799927538,1.5708706420948968,313,0.0887908583750403,MS2 control,2021-05-15
S+,19,London,19.256749415299712,4.999523044917829,230,0.3296587872111065,ORF1ab  (Ct<=30),2021-05-15
S-,19,London,19.64494365035446,4.839801333528082,185,0.35582927084389554,ORF1ab  (Ct<=30),2021-05-15
S+,19,London,19.83561679418713,4.756588133546875,225,0.31710587556979164, N  (Ct<=30),2021-05-15
S-,19,London,19.66358267149971,4.969168414151344,187,0.36338158321124225, N  (Ct<=30),2021-05-15
S+,19,London,22.950562489505632,1.7973717729425307,240,0.116019849059162,MS2 control,2021-05-15
S-,19,London,22.795098222329187,1.540116627909495,224,0.10290337066626672,MS2 control,2021-05-15
S+,19,North East,17.458984973292836,3.645400316624846,6,1.4882284473185183,ORF1ab  (Ct<=30),2021-05-15
S-,19,North East,17.976239767674695,3.5115629869426015,23,0.7322114986468479,ORF1ab  (Ct<=30),2021-05-15
S+,19,North East,18.337236227588,3.875535156841909,6,1.5821806024133087, N  (Ct<=30),2021-05-15
S-,19,North East,18.486180672216832,4.470081727531325,24,0.9124516117492076, N  (Ct<=30),2021-05-15
S+,19,North East,22.31473916255,2.0232031539491846,6,0.8259692288608506,MS2 control,2021-05-15
S-,19,North East,20.933775973816335,1.528525142872578,27,0.294164800900198,MS2 control,2021-05-15
S+,19,North West,18.266461036714272,4.436167894462953,1198,0.12816798759815765,ORF1ab  (Ct<=30),2021-05-15
S-,19,North West,19.4527354754875,4.164964115225792,647,0.16374163537336117,ORF1ab  (Ct<=30),2021-05-15
S+,19,North West,19.038751670999066,4.311856829978047,1179,0.1255762268031141, N  (Ct<=30),2021-05-15
S-,19,North West,19.45994055520661,4.220732366612832,645,0.1661911746393905, N  (Ct<=30),2021-05-15
S+,19,North West,24.006952900794385,2.1159190624125137,1199,0.061106788481853754,MS2 control,2021-05-15
S-,19,North West,24.20470350517242,1.7875236133624792,706,0.06727433864923431,MS2 control,2021-05-15
S+,19,South East,19.01860014232504,5.449944676672228,100,0.5449944676672228,ORF1ab  (Ct<=30),2021-05-15
S-,19,South East,20.152529600163895,4.762463183768928,123,0.4294168439026026,ORF1ab  (Ct<=30),2021-05-15
S+,19,South East,19.428798994095278,5.089368189730393,97,0.5167470474395783, N  (Ct<=30),2021-05-15
S-,19,South East,20.063499324561082,4.930033479528939,124,0.4427300760464536, N  (Ct<=30),2021-05-15
S+,19,South East,23.12136047230579,1.9173359542984794,104,0.18801025855924983,MS2 control,2021-05-15
S-,19,South East,22.742346045084716,1.5405734184503657,141,0.12973968638919897,MS2 control,2021-05-15
S+,19,South West,21.235454974188563,4.1953172818253295,16,1.0488293204563324,ORF1ab  (Ct<=30),2021-05-15
S+,19,South West,21.993517669501625,4.165324033276645,16,1.0413310083191611, N  (Ct<=30),2021-05-15
S+,19,South West,22.432871648256352,1.1004494997632444,17,0.26689820724599844,MS2 control,2021-05-15
S-,19,South West,22.205500704047456,1.302631244485385,11,0.39275809801379397,MS2 control,2021-05-15
S+,19,West Midlands,17.54794029276749,4.59337059775179,151,0.3738031979309188,ORF1ab  (Ct<=30),2021-05-15
S-,19,West Midlands,19.110509862275247,4.296516634165531,356,0.22771492618137623,ORF1ab  (Ct<=30),2021-05-15
S+,19,West Midlands,18.237198390043762,4.36246470183127,148,0.3585923895682141, N  (Ct<=30),2021-05-15
S-,19,West Midlands,19.17329022043736,4.48883407071279,360,0.23658232836696239, N  (Ct<=30),2021-05-15
S+,19,West Midlands,24.166276902291216,2.137226088524205,153,0.1727844884080584,MS2 control,2021-05-15
