"date","area","neg_me","neg_li","neg_ui","pos_me","pos_li","pos_ui","unc_me","unc_li","unc_ui","population","release","samplesize","fraction","Region_name","fraction.lo","fraction.hi"
2021-03-14,"EAST MIDLANDS",0.00339514805775911,0.00237153499684541,0.00459198691928025,5.70763428592474e-05,5.6533407268026e-06,0.000195767955533766,0.000794246251473827,0.000405281225122777,0.00133380214739547,4835928,"2021-04-30",5374,0.0165332076469374,"East Midlands",0,0.0689655172413793
2021-03-14,"WEST MIDLANDS",0.00250514526746076,0.00166839573075068,0.00351399755067962,6.84825239345991e-05,6.87942876595507e-06,0.000215641503084143,0.000839212286062153,0.00044196266253985,0.00139544782312491,5934037,"2021-04-30",6216,0.0266093349487299,"West Midlands",0,0.1
2021-03-14,"EAST OF ENGLAND",0.000919048765851765,0.000533367577312823,0.00140843896243284,5.66318163746757e-05,5.88927922198857e-06,0.000178643639666395,0.000887476706297436,0.000519337567658498,0.00134897689427168,6236072,"2021-04-30",8470,0.0580433980201241,"East of England",0,0.25
2021-03-14,"LONDON",0.00168886045338653,0.00123950827609855,0.00220399506806208,9.42436230623071e-05,2.5164676598734e-05,0.00022462812444387,0.000952138322623779,0.000641666340374397,0.00132150400038159,8961989,"2021-04-30",15628,0.052853686056284,"London",0,0.176470588235294
2021-03-14,"SOUTH EAST",0.00139886557320688,0.000935988377307162,0.00196063767694085,3.88462598816906e-05,3.9977083728418e-06,0.000118294473840162,0.000745946392585402,0.00044879052065089,0.00113305543231842,9180135,"2021-04-30",10918,0.0270195034830025,"South East",0,0.133333333333333
2021-03-14,"SOUTH WEST",0.0010648342054646,0.000588716065531304,0.00169656371985611,3.26097715696533e-05,1.09143148402799e-06,0.000124803799234375,0.00087569572246396,0.000475444982520321,0.00139899518490524,5624696,"2021-04-30",6433,0.0297142927129441,"South West",0,0.166666666666667
2021-03-15,"NORTH EAST",0.00306833576036153,0.00187960627699235,0.00458480671239393,4.34943316317455e-05,1.36278516708022e-06,0.000184825291829783,0.00129630316300307,0.000647503273675295,0.00224825556790831,2669941,"2021-04-30",3176,0.0139770907620105,"North East",0,0.0666666666666667
2021-03-15,"NORTH WEST",0.00292287221567181,0.00217861686886592,0.0038050671023747,0.000112975519540351,2.92572574845349e-05,0.000266582802119089,0.000736033797865086,0.000430553369874148,0.00115594352389898,7341196,"2021-04-30",9913,0.0372138293465682,"North West",0,0.117647058823529
2021-03-15,"YORKSHIRE AND HUMBER",0.00371834453893003,0.00277777590433332,0.00484421216943041,7.82057542675537e-05,1.26143316064466e-05,0.000220948195507084,0.000815897837406416,0.000436267887483783,0.00133381705337548,5502967,"2021-04-30",7084,0.0205991619306816,"Yorkshire and Humber",0,0.0769230769230769
2021-03-15,"EAST MIDLANDS",0.00331343631007119,0.00229132431874399,0.00450969465073734,5.85082544146606e-05,6.37030516020298e-06,0.000194365783095331,0.000782730858542282,0.000406573658537264,0.00129437300072432,4835928,"2021-04-30",5374,0.0173514876344303,"East Midlands",0,0.0741203703703697
2021-03-15,"WEST MIDLANDS",0.00261005711133796,0.0017528492104068,0.00366479322514496,6.53722307670413e-05,7.0483240661606e-06,0.000203741688017821,0.000883773868764659,0.000479575915611895,0.00146578772137366,5934037,"2021-04-30",6216,0.0244342953627051,"West Midlands",0,0.1
2021-03-15,"EAST OF ENGLAND",0.000895960136958367,0.000527292677033908,0.00137457547152371,5.45441079155882e-05,6.04780033463832e-06,0.000168675363451178,0.000888877287384449,0.000526924072402298,0.00134165170163845,6236072,"2021-04-30",8470,0.0573843917160214,"East of England",0,0.25
2021-03-15,"LONDON",0.00167207097425445,0.00122165870770542,0.00218557885929613,0.00010265617846938,2.91933468680446e-05,0.0002373918091951,0.000951461219381202,0.000646707463720594,0.00131750031920518,8961989,"2021-04-30",15628,0.0578433582378139,"London",0,0.185300925925924
2021-03-15,"SOUTH EAST",0.00135143796832828,0.00090292405769561,0.00189234292906428,3.80998659440938e-05,4.15571941211522e-06,0.000115203623127049,0.000767668760914699,0.000469144739074821,0.00116212324737692,9180135,"2021-04-30",10918,0.0274190921645863,"South East",0,0.142857142857143
2021-03-15,"SOUTH WEST",0.00106286390958399,0.000595686504985928,0.0016958726144507,3.21216033815725e-05,1.16754307219166e-06,0.000118990636223009,0.000831017701353266,0.000453190819173227,0.00132939004669873,5624696,"2021-04-30",6433,0.0293351857181902,"South West",0,0.166666666666667
2021-03-16,"NORTH EAST",0.00311609365791162,0.00191964430660089,0.00461285401531929,4.25259975803906e-05,1.45102231841413e-06,0.000172100139234582,0.00128423901075368,0.000648239454667298,0.00222497469778044,2669941,"2021-04-30",3176,0.0134634752577598,"North East",0,0.0625
2021-03-16,"NORTH WEST",0.00297839332803729,0.00221450072021634,0.00388035746136812,0.000109206949046758,2.92267380632785e-05,0.000258408115956919,0.000790669675856967,0.000470689252588852,0.00122950814524556,7341196,"2021-04-30",9913,0.0353695230102434,"North West",0,0.111111111111111
2021-03-16,"YORKSHIRE AND HUMBER",0.00374662853599028,0.00278559339338219,0.00488185736328014,7.77661987311472e-05,1.3357282156848e-05,0.000218876150536969,0.000851582235804381,0.00046855340471692,0.00138027629216211,5502967,"2021-04-30",7084,0.0203342500252688,"Yorkshire and Humber",0,0.0755442670537
2021-03-16,"EAST MIDLANDS",0.00323984860629735,0.00224435726523689,0.00442074988162948,6.0064587133483e-05,7.30551643271316e-06,0.000194095977663039,0.000770496446979458,0.000404120506508239,0.00127094117419929,4835928,"2021-04-30",5374,0.0182018688409908,"East Midlands",0,0.0769230769230769
2021-03-16,"WEST MIDLANDS",0.0027010212677218,0.00182889360773393,0.00377300237577532,6.23832962835525e-05,7.11789121588858e-06,0.000192115037042736,0.0009222952236789,0.000511067972156869,0.00151915966468766,5934037,"2021-04-30",6216,0.0225747967185566,"West Midlands",0,0.0909090909090909
2021-03-16,"EAST OF ENGLAND",0.00087711999942806,0.000515546022626013,0.00134358485608658,5.25015405130558e-05,6.02325902499977e-06,0.000161687613477013,0.000886564344850177,0.000530888849892911,0.00133347752379284,6236072,"2021-04-30",8470,0.0564762521707289,"East of England",0,0.25
2021-03-16,"LONDON",0.00165906294048506,0.00121225311793457,0.00217666387423707,0.000111168268607475,3.43079287165479e-05,0.000248286371434623,0.00094611835130815,0.000644871586081458,0.0013150290714814,8961989,"2021-04-30",15628,0.0627987282319255,"London",0,0.2
2021-03-16,"SOUTH EAST",0.00130807329506794,0.000873479965845408,0.00184064327850433,3.74233992971748e-05,4.45457744078873e-06,0.000110427095786055,0.000787817418830601,0.000482392941812067,0.00119050655626499,9180135,"2021-04-30",10918,0.0278138173463394,"South East",0,0.142857142857143
2021-03-16,"SOUTH WEST",0.00105130260762977,0.000587019132220098,0.00165950628593001,3.17245887521318e-05,1.2088861748339e-06,0.000115861877645679,0.000791069296326662,0.000429810445300937,0.00127008826432403,5624696,"2021-04-30",6433,0.0292925134826854,"South West",0,0.166666666666667
2021-03-17,"NORTH EAST",0.00315298430148653,0.00196006414109073,0.0046691944526725,4.16464085585451e-05,1.521198973912e-06,0.000162232968551489,0.0012640722311006,0.000644349863166217,0.00216819623406177,2669941,"2021-04-30",3176,0.0130363764511478,"North East",0,0.0612244897959184
2021-03-17,"NORTH WEST",0.00302030002108118,0.00225159984728575,0.00392986593909259,0.000105456880078413,2.90061711068669e-05,0.000253195252382021,0.000841973542841445,0.00050826203749686,0.00129731094329219,7341196,"2021-04-30",9913,0.0337380299918047,"North West",0,0.111111111111111
2021-03-17,"YORKSHIRE AND HUMBER",0.00378250936614972,0.00281227021171611,0.00494181004050892,7.72740046386181e-05,1.4024055363508e-05,0.000214401622137016,0.000879944727250304,0.00049238072029634,0.00140788344282423,5502967,"2021-04-30",7084,0.0200202957563485,"Yorkshire and Humber",0,0.075
2021-03-17,"EAST MIDLANDS",0.00317415469898384,0.00221250386502361,0.00433476762571401,6.17115968085991e-05,8.33184492267903e-06,0.000194602246502204,0.000757741439918178,0.000401744129554016,0.00124000615946796,4835928,"2021-04-30",5374,0.0190711207347603,"East Midlands",0,0.0769230769230769
2021-03-17,"WEST MIDLANDS",0.00277487465551116,0.00190116932407466,0.00386542605690258,5.94883029499867e-05,7.15467570399778e-06,0.000182087862781188,0.000953011286526002,0.000535904302754316,0.00155861305802271,5934037,"2021-04-30",6216,0.0209882445621165,"West Midlands",0,0.0857142857142857
2021-03-17,"EAST OF ENGLAND",0.000862081062517993,0.000505818905712361,0.00132157974677748,5.04828679678514e-05,5.97461303816086e-06,0.000153617369828421,0.00088018647018898,0.000529861227022784,0.00132152994420041,6236072,"2021-04-30",8470,0.0553198151728116,"East of England",0,0.25
2021-03-17,"LONDON",0.00164972812432025,0.00121322383863212,0.00215921777236387,0.000119501868224374,3.91011544315168e-05,0.000259841425248357,0.000936139527331687,0.000639861687215765,0.00130181505248638,8961989,"2021-04-30",15628,0.0675445638656049,"London",0,0.2
2021-03-17,"SOUTH EAST",0.00126881194193929,0.000842665067967398,0.001794722101261,3.67995287495925e-05,4.64129796575344e-06,0.000107440756210481,0.00080578619322763,0.000499667100462645,0.00120771973296985,9180135,"2021-04-30",10918,0.0281856659318226,"South East",0,0.142857142857143
2021-03-17,"SOUTH WEST",0.00103014479455092,0.000573678572492211,0.00164056520008062,3.14026700266518e-05,1.29119982844325e-06,0.000111854648338633,0.000755349748913937,0.000405757905569093,0.00122336759598006,5624696,"2021-04-30",6433,0.0295819744990376,"South West",0,0.166666666666667
2021-03-18,"NORTH EAST",0.00317874879344231,0.00199339823323325,0.00470778783515457,4.08466250698857e-05,1.61458457375223e-06,0.000158494990483018,0.00123593596255793,0.000635163416989851,0.00211892535572516,2669941,"2021-04-30",3176,0.0126868813500677,"North East",0,0.0606060606060606
2021-03-18,"NORTH WEST",0.00304915912671764,0.00228238417177227,0.00394439696780421,0.000101728907353883,2.84756666720329e-05,0.000245973075030355,0.000889369269958868,0.00054261356214056,0.00135504147070197,7341196,"2021-04-30",9913,0.0322857893564789,"North West",0,0.103448275862069
2021-03-18,"YORKSHIRE AND HUMBER",0.00382381308678512,0.00284927677214712,0.00499678013317758,7.67034428845795e-05,1.45947868177561e-05,0.000210324251114677,0.000899942916387624,0.000511427812908023,0.00143482365480391,5502967,"2021-04-30",7084,0.0196649449633469,"Yorkshire and Humber",0,0.0731707317073171
2021-03-18,"EAST MIDLANDS",0.00311627400910426,0.00216041269773171,0.00425303260286089,6.34239532210278e-05,9.41951244526952e-06,0.000197207732984504,0.000744873242553571,0.000396774982791649,0.00122277576830409,4835928,"2021-04-30",5374,0.0199465339074679,"East Midlands",0,0.08
2021-03-18,"WEST MIDLANDS",0.00282965710872044,0.00194630715679222,0.00392328304910322,5.66839200781204e-05,7.00669914640056e-06,0.000172204821091315,0.000974742119635668,0.000550978101935862,0.00159525896458757,5934037,"2021-04-30",6216,0.0196386773124017,"West Midlands",0,0.0833333333333333
2021-03-18,"EAST OF ENGLAND",0.000850387369169863,0.00049628468853417,0.00130681463292173,4.84864688524759e-05,5.81085363086246e-06,0.000143774677869926,0.000869710654975876,0.000524321415554581,0.00130350756272304,6236072,"2021-04-30",8470,0.0539413506117317,"East of England",0,0.25
2021-03-18,"LONDON",0.00164396700435189,0.00121170629256457,0.00214772288724279,0.000127366088297854,4.42177868160791e-05,0.00026887755090449,0.000921959180330296,0.00063443260326446,0.00128070228557517,8961989,"2021-04-30",15628,0.0719040867165907,"London",0,0.217632850241542
2021-03-18,"SOUTH EAST",0.00123380531950382,0.000819502155636559,0.00174859077215656,3.62205189354662e-05,4.7981100364344e-06,0.00010332614856183,0.000821092544912843,0.00051580711584277,0.00122408463639437,9180135,"2021-04-30",10918,0.0285195134139767,"South East",0,0.142857142857143
2021-03-18,"SOUTH WEST",0.00100027806737192,0.00055194503859498,0.00159951791858208,3.1146809710904e-05,1.34469714396976e-06,0.000110059477952669,0.00072344822319976,0.000384661882851957,0.00117904100603166,5624696,"2021-04-30",6433,0.0301978461087699,"South West",0,0.166666666666667
2021-03-19,"NORTH EAST",0.00319388698381262,0.00201168827013826,0.0047579532769285,4.01265871801258e-05,1.72023323121337e-06,0.000149095380948575,0.00120052841453286,0.000610735211073732,0.00205610904634996,2669941,"2021-04-30",3176,0.0124076743338489,"North East",0,0.0606060606060606
2021-03-19,"NORTH WEST",0.0030666065617261,0.00229867047566691,0.00396076054650733,9.80478515086437e-05,2.81264420288475e-05,0.000237071515791349,0.000932912752135108,0.000579330762453016,0.00139936787393367,7341196,"2021-04-30",9913,0.0309821669938438,"North West",0,0.103484195402298
2021-03-19,"YORKSHIRE AND HUMBER",0.00386774904585059,0.00289060080476962,0.00502652326152571,7.60463304211996e-05,1.51236915230327e-05,0.000207047023059877,0.000911173711554185,0.000520649864203276,0.00145117405206081,5502967,"2021-04-30",7084,0.0192825243618722,"Yorkshire and Humber",0,0.0714285714285714
2021-03-19,"EAST MIDLANDS",0.00306610336569316,0.00212158389942272,0.00419449969314821,6.51825856388935e-05,1.05282480625556e-05,0.000199732227867715,0.000732416326382294,0.00039076334733267,0.0012028491542128,4835928,"2021-04-30",5374,0.0208165548123015,"East Midlands",0,0.0833333333333333
2021-03-19,"WEST MIDLANDS",0.00286468836817024,0.00198248248337327,0.00395178355610788,5.39811640054609e-05,7.05405537204889e-06,0.000164615463537443,0.000986990577331205,0.000559098017232598,0.00159946577136814,5934037,"2021-04-30",6216,0.018495127115409,"West Midlands",0,0.08
2021-03-19,"EAST OF ENGLAND",0.000841542615382297,0.000491510920368578,0.00129489314535098,4.65235515392573e-05,5.75165133100849e-06,0.000136293882788583,0.000855374671783747,0.000514581141020947,0.00128205979369273,6236072,"2021-04-30",8470,0.0523874833567068,"East of England",0,0.25
2021-03-19,"LONDON",0.00164162325673649,0.00120757814541278,0.00214373058235719,0.00013447499878862,4.82040606531671e-05,0.000281558681930517,0.00090432155502296,0.000619885197408984,0.00124846049059124,8961989,"2021-04-30",15628,0.0757137159333913,"London",0,0.222222222222222
2021-03-19,"SOUTH EAST",0.00120322752450793,0.000800606882357983,0.0017026045518445,3.56852041227079e-05,4.97513658779145e-06,9.82600554878392e-05,0.000833378987445078,0.000529342007379042,0.00123194925596536,9180135,"2021-04-30",10918,0.0288036463731796,"South East",0,0.142857142857143
2021-03-19,"SOUTH WEST",0.000963290614832491,0.000530788143054587,0.00153683090305167,3.09523033195299e-05,1.42560817466063e-06,0.000107084382814734,0.000694990078529594,0.000367208467515309,0.00114275501907221,5624696,"2021-04-30",6433,0.0311315300862895,"South West",0,0.166666666666667
2021-03-20,"NORTH EAST",0.00319932686753325,0.00201858637717624,0.00476338049116953,3.94896748984939e-05,1.86668999437278e-06,0.000144698232368546,0.00115894363106466,0.000590566651892022,0.00201406692178998,2669941,"2021-04-30",3176,0.0121926248001823,"North East",0,0.0588235294117647
2021-03-20,"NORTH WEST",0.00307501079447361,0.00231856875137491,0.00395177119787954,9.44464971630955e-05,2.68564031071863e-05,0.000227994540069463,0.000973206485563219,0.000610982923529155,0.00144631584094497,7341196,"2021-04-30",9913,0.0297989493066567,"North West",0,0.1
2021-03-20,"YORKSHIRE AND HUMBER",0.00391083186278126,0.00292409846669831,0.00509067328673957,7.53046877225143e-05,1.53633520051116e-05,0.000203468894379182,0.000913833758361978,0.000522618849897071,0.00145525427874953,5502967,"2021-04-30",7084,0.0188916477818596,"Yorkshire and Humber",0,0.0714285714285714
2021-03-20,"EAST MIDLANDS",0.00302333147955559,0.00207963836312608,0.0041388006623633,6.69706985729412e-05,1.14264504916549e-05,0.000203875907157332,0.000720911567550353,0.000382565725681228,0.00118804330949918,4835928,"2021-04-30",5374,0.0216712459535262,"East Midlands",0,0.0833333333333333
2021-03-20,"WEST MIDLANDS",0.00288043616971156,0.00198872802689993,0.00398627483683593,5.139590105483e-05,6.91418303481018e-06,0.000155263570682733,0.000989921629118186,0.000564203021386784,0.00159660543493707,5934037,"2021-04-30",6216,0.0175303018093376,"West Midlands",0,0.0769230769230769
2021-03-20,"EAST OF ENGLAND",0.000834976111827677,0.000486692369218351,0.00129519218673989,4.46110114325235e-05,5.71414806193093e-06,0.000130213780484599,0.000837604675625622,0.000504656808793332,0.00126236487504308,6236072,"2021-04-30",8470,0.0507181270084676,"East of England",0,0.25
2021-03-20,"LONDON",0.00164240679694778,0.00121520336010877,0.00214847362251798,0.000140560946869396,5.10265543794491e-05,0.000289874617725903,0.00088414960802994,0.000608620830489761,0.00123117883775339,8961989,"2021-04-30",15628,0.0788353840706436,"London",0,0.222222222222222
2021-03-20,"SOUTH EAST",0.00117718753047167,0.000784347790446509,0.00166887454157293,3.51954796787148e-05,5.04384980805425e-06,9.70183082927879e-05,0.00084239211980907,0.000533587383781974,0.00124448871182496,9180135,"2021-04-30",10918,0.0290300007374313,"South East",0,0.153846153846154
2021-03-20,"SOUTH WEST",0.00092118215413629,0.00050583113017939,0.00147849618255495,3.08158100135246e-05,1.53746446759883e-06,0.000103632682152507,0.000669587705161891,0.000347909598059035,0.00110595472865633,5624696,"2021-04-30",6433,0.0323696175558997,"South West",0,0.176470588235294
2021-03-21,"NORTH EAST",0.00319605810582582,0.00201721449584507,0.00477312549768149,3.89379962785811e-05,1.98560559242586e-06,0.000141596793092601,0.0011124878943566,0.000565430949294593,0.00195652989376186,2669941,"2021-04-30",3176,0.0120364893958455,"North East",0,0.0588235294117647
2021-03-21,"NORTH WEST",0.00307706982590119,0.00232468985687278,0.00393353995213854,9.09549080444907e-05,2.55924429777778e-05,0.000218611862564876,0.00101121710745754,0.000642025104177237,0.00149493512766339,7341196,"2021-04-30",9913,0.0287102897492877,"North West",0,0.1
2021-03-21,"YORKSHIRE AND HUMBER",0.00394888281997179,0.0029526543430121,0.00514322993062451,7.44829033892754e-05,1.56761599435847e-05,0.000200022981775329,0.000908596538421528,0.000516243104685763,0.00143570382237718,5502967,"2021-04-30",7084,0.0185125858573586,"Yorkshire and Humber",0,0.0714285714285714
2021-03-21,"EAST MIDLANDS",0.00298728548642426,0.00205559169976265,0.0040956432704043,6.87694948982968e-05,1.2562992717446e-05,0.000203840300250477,0.00071082985780906,0.000377133836785792,0.00118103237136474,4835928,"2021-04-30",5374,0.0225027021171379,"East Midlands",0,0.0833333333333333
2021-03-21,"WEST MIDLANDS",0.00287824749410225,0.00199258963527045,0.00398570147591209,4.89416545858989e-05,6.66294866895576e-06,0.000147577696372863,0.000984251701242006,0.000562109378334381,0.00158376939482985,5934037,"2021-04-30",6216,0.016719676146597,"West Midlands",0,0.075
2021-03-21,"EAST OF ENGLAND",0.00083001899994544,0.000479722277018368,0.00128750480872021,4.27656097182956e-05,5.56289015498016e-06,0.000125311307052872,0.000816925557424099,0.000488825656404341,0.00123506789080766,6236072,"2021-04-30",8470,0.0489990419684099,"East of England",0,0.25
2021-03-21,"LONDON",0.00164582596561975,0.00121811213483547,0.00215900021810118,0.000145384128369208,5.39428040433381e-05,0.000301038682569093,0.000862411950904511,0.000590180908073657,0.0012089457024612,8961989,"2021-04-30",15628,0.0811653132466683,"London",0,0.230769230769231
2021-03-21,"SOUTH EAST",0.00115566047635413,0.000768368989686827,0.00163975503330557,3.4753256769306e-05,5.08373533363461e-06,9.6046302683077e-05,0.000847954088464828,0.000541836145322824,0.00125026544111063,9180135,"2021-04-30",10918,0.0291942673394061,"South East",0,0.153846153846154
2021-03-21,"SOUTH WEST",0.000876062213395731,0.000471377774473071,0.00141726535268483,3.07328718947226e-05,1.59579691978593e-06,0.000101059100703651,0.000646807463949472,0.000331887198960629,0.00108558830533241,5624696,"2021-04-30",6433,0.0338917495178953,"South West",0,0.2
2021-03-06,"NORTH EAST",0.00337295490340288,0.00216740676014334,0.00488113197175921,5.35619788964298e-05,2.17330924056697e-06,0.000220570384458922,0.00089651596949657,0.000405401162380529,0.00163207439745526,2669941,"2021-04-23",3370,0.0156316109729738,"North East",0,0.0666666666666667
2021-03-06,"NORTH WEST",0.00247004673078314,0.00179126529476639,0.00323725602726483,0.000189134492171878,6.3121964684085e-05,0.000388431612575249,0.000597869771326926,0.000347869585548963,0.000935729397964376,7341196,"2021-04-23",10951,0.0711250856238004,"North West",0,0.181818181818182
2021-03-06,"YORKSHIRE AND HUMBER",0.00345474745592308,0.00252317006014957,0.00454706382380224,0.000284668703367663,0.000101352676507814,0.000587428258643276,0.00105657206333459,0.000650016769970507,0.00157169935476809,5502967,"2021-04-23",7630,0.0761265104608352,"Yorkshire and Humber",0,0.166666666666667
2021-03-06,"EAST MIDLANDS",0.00274399024970428,0.00180993378820935,0.00389634558110493,8.41479842456122e-05,1.17720859337632e-05,0.000254399300784608,0.00107511542744443,0.000622953926128164,0.00166620383852094,4835928,"2021-04-23",5834,0.0297538441492967,"East Midlands",0,0.105263157894737
2021-03-06,"WEST MIDLANDS",0.00300826025946596,0.00214730018731896,0.00406817373822145,0.000112994596801806,1.86850257426121e-05,0.000309898650454386,0.00105236857230865,0.000624491367897169,0.00159445451113593,5934037,"2021-04-23",6878,0.036201656707046,"West Midlands",0,0.111111111111111
2021-03-06,"EAST OF ENGLAND",0.00145133787491195,0.000934432168103417,0.00208441915150263,0.000130700340289352,3.11935193376907e-05,0.000310432535603017,0.00103746584701851,0.000649005101109969,0.0015426619679548,6236072,"2021-04-23",9152,0.0826151600090908,"East of England",0,0.25
2021-03-06,"LONDON",0.00183453326052845,0.00135897753085004,0.00237819213299399,7.88534482500038e-05,2.09965744687577e-05,0.000181561080155575,0.00115479524861952,0.000831717490045389,0.0015403225348962,8961989,"2021-04-23",16710,0.0412114539566053,"London",0,0.153846153846154
2021-03-06,"SOUTH EAST",0.00226523269694249,0.00166516495242842,0.00298975036798957,6.10222073822268e-05,1.05017919415066e-05,0.000158790071509223,0.000902379402959692,0.000580434646233247,0.00130296111531253,9180135,"2021-04-23",12167,0.0262319521686042,"South East",0,0.111111111111111
2021-03-06,"SOUTH WEST",0.00172814439639275,0.00111361817448468,0.0024835121982994,3.93929374522681e-05,1.35887706231086e-06,0.000141916985922952,0.00105641422051406,0.000596522217066218,0.00166048054708536,5624696,"2021-04-23",7476,0.0222869054576486,"South West",0,0.111111111111111
2021-03-07,"NORTH EAST",0.00328988732062813,0.0021147497223378,0.00480276889162888,5.25904539656029e-05,2.31367994241168e-06,0.000209314222859367,0.000954083676957963,0.00045448981441838,0.00170707056491442,2669941,"2021-04-23",3370,0.0157339726730105,"North East",0,0.0667424242424231
2021-03-07,"NORTH WEST",0.00254616115913193,0.0018604249601265,0.00332241031029718,0.000184950731596493,6.42738827050017e-05,0.000377373478645341,0.000615718671898478,0.000363840758053443,0.000949076285973226,7341196,"2021-04-23",10951,0.0677199393493777,"North West",0,0.173913043478261
2021-03-07,"YORKSHIRE AND HUMBER",0.00354360014751807,0.00259792234320646,0.00464666724135624,0.000261145652498227,9.31161877277645e-05,0.000541526695716487,0.00101677443696298,0.000627966715138179,0.00150802759495165,5502967,"2021-04-23",7630,0.0686368199676069,"Yorkshire and Humber",0,0.16
2021-03-07,"EAST MIDLANDS",0.00289072029095365,0.00194427133393749,0.00405175203266439,8.0004305562332e-05,1.20722828756003e-05,0.000236864257414884,0.00103531424775032,0.000604184522025808,0.00160289944428329,4835928,"2021-04-23",5834,0.0269309062361956,"East Midlands",0,0.1
2021-03-07,"WEST MIDLANDS",0.00291742845789056,0.0020747855795168,0.00394955251501341,0.000108119533898247,1.89292442286002e-05,0.00029260417602234,0.00103489592775939,0.000619700816226872,0.00156830124415314,5934037,"2021-04-23",6878,0.0357355210334387,"West Midlands",0,0.111111111111111
2021-03-07,"EAST OF ENGLAND",0.00138825459432121,0.000893013850031934,0.00200316565013894,0.000122057907216633,2.96821964682654e-05,0.000291362624033152,0.00101526326610662,0.000637964071659618,0.00149963620432901,6236072,"2021-04-23",9152,0.0808163258215437,"East of England",0,0.25
2021-03-07,"LONDON",0.0018631251036103,0.00138643503396851,0.00240969613271826,8.18398236770239e-05,2.34893864445313e-05,0.000185996677866471,0.00111371822234568,0.000801511371407724,0.00149573136742092,8961989,"2021-04-23",16710,0.0420777889250514,"London",0,0.142857142857143
2021-03-07,"SOUTH EAST",0.00213444911355375,0.00155630502811652,0.00283342100415724,5.80002829395004e-05,1.05095094544197e-05,0.000150235115163265,0.000910639243052878,0.000593113980766752,0.00130575042087694,9180135,"2021-04-23",12167,0.0264545594677213,"South East",0,0.111111111111111
2021-03-07,"SOUTH WEST",0.00167790951794345,0.00107861383831054,0.00241520472484648,3.89487654065998e-05,1.45396872786313e-06,0.000137806596218604,0.00105330781392318,0.00060367581986622,0.00164194708193448,5624696,"2021-04-23",7476,0.0226860689576546,"South West",0,0.111111111111111
2021-03-08,"NORTH EAST",0.00321163173301163,0.00206926281257797,0.00473041373595771,5.17488309730203e-05,2.53081578716479e-06,0.00019936110457682,0.00101378992982204,0.000503343365962175,0.00177916682532393,2669941,"2021-04-23",3370,0.0158574306484911,"North East",0,0.0666666666666667
2021-03-08,"NORTH WEST",0.00261443751730852,0.00191777924677357,0.00339743948598895,0.00018024830601928,6.43856321751331e-05,0.000367985748141714,0.000633580670980731,0.000382023566434342,0.000972049152567583,7341196,"2021-04-23",10951,0.064496804798132,"North West",0,0.166666666666667
2021-03-08,"YORKSHIRE AND HUMBER",0.00361756413143191,0.00266644068955212,0.00473427631598667,0.000238832309275031,8.3391907954936e-05,0.00050252330019627,0.00098305785257265,0.000602859545122733,0.00145568791832859,5502967,"2021-04-23",7630,0.061931472281737,"Yorkshire and Humber",0,0.142857142857143
2021-03-08,"EAST MIDLANDS",0.00301823910129812,0.00205274468034052,0.0041891658029276,7.66157544971267e-05,1.23638959770357e-05,0.000224880009594109,0.000995139856143746,0.000579851522256059,0.00153986925897801,4835928,"2021-04-23",5834,0.0247558473876927,"East Midlands",0,0.0909090909090909
2021-03-08,"WEST MIDLANDS",0.0028383214573902,0.00200555096198777,0.00385152917143065,0.000103345300436745,1.88103832265667e-05,0.000277092277077841,0.00101919927054023,0.000614268000469541,0.00154184487034976,5934037,"2021-04-23",6878,0.0351315458019751,"West Midlands",0,0.111111111111111
2021-03-08,"EAST OF ENGLAND",0.00132294757134439,0.000847092579280946,0.0019191645169683,0.00011390433087997,2.84650482982977e-05,0.000271670709212507,0.000995396962037204,0.000631918926258825,0.00147292445480033,6236072,"2021-04-23",9152,0.0792735359180978,"East of England",0,0.25
2021-03-08,"LONDON",0.0018781315892928,0.00139528728699049,0.00242486687371763,8.51641989209581e-05,2.59467041318067e-05,0.000186886099795386,0.00107724292969013,0.000772409054715221,0.00145185172375409,8961989,"2021-04-23",16710,0.0433781804210165,"London",0,0.153846153846154
2021-03-08,"SOUTH EAST",0.00200439990456247,0.0014491575053291,0.00267986256606979,5.53429901766602e-05,1.03878938213551e-05,0.000141192073493529,0.000915584200636709,0.000602791233608614,0.00130550739846205,9180135,"2021-04-23",12167,0.0268688826736647,"South East",0,0.111111111111111
2021-03-08,"SOUTH WEST",0.00162502117801138,0.00103450083045838,0.00235397894417795,3.86238794334546e-05,1.54247885446212e-06,0.000134838872301787,0.0010431238856377,0.000600678134374268,0.00162526538979858,5624696,"2021-04-23",7476,0.0232164182261187,"South West",0,0.111111111111111
2021-03-09,"NORTH EAST",0.00313886937621455,0.00201082994103643,0.00461485647526503,5.10063121805784e-05,2.63097185608693e-06,0.000193871606663158,0.0010744490258931,0.000553392981731402,0.00187018165414511,2669941,"2021-04-23",3370,0.0159900626742732,"North East",0,0.0714285714285714
2021-03-09,"NORTH WEST",0.00267378487481339,0.00198201480478571,0.00345186400863789,0.00017499507575631,6.34522092897122e-05,0.000357843037128375,0.000651394663305343,0.000396459757646217,0.000991797388814141,7341196,"2021-04-23",10951,0.0614280775604709,"North West",0,0.166666666666667
